original_text;target;unigrams;bigrams;pos_tag
"__username__ vei ele viajou demais 
pode até ter bullying e tal 
pq é normal em qualquer instituição 
mas poço de bullying? 
meu filho????
nunca nem pisou lá e quer falar alguma coisa";1;['__username__', 'vei', 'ele', 'viajou', 'demais', 'pode', 'até', 'ter', 'bullying', 'e', 'tal', 'pq', 'é', 'normal', 'em', 'qualquer', 'instituição', 'mas', 'poço', 'de', 'bullying', '?', 'meu', 'filho', '?', '?', '?', '?', 'nunca', 'nem', 'pisou', 'lá', 'e', 'quer', 'falar', 'alguma', 'coisa'];[('__username__', 'vei'), ('vei', 'ele'), ('ele', 'viajou'), ('viajou', 'demais'), ('demais', 'pode'), ('pode', 'até'), ('até', 'ter'), ('ter', 'bullying'), ('bullying', 'e'), ('e', 'tal'), ('tal', 'pq'), ('pq', 'é'), ('é', 'normal'), ('normal', 'em'), ('em', 'qualquer'), ('qualquer', 'instituição'), ('instituição', 'mas'), ('mas', 'poço'), ('poço', 'de'), ('de', 'bullying'), ('bullying', '?'), ('?', 'meu'), ('meu', 'filho'), ('filho', '?'), ('?', '?'), ('?', '?'), ('?', '?'), ('?', 'nunca'), ('nunca', 'nem'), ('nem', 'pisou'), ('pisou', 'lá'), ('lá', 'e'), ('e', 'quer'), ('quer', 'falar'), ('falar', 'alguma'), ('alguma', 'coisa')];[('__username__', 'JJ'), ('vei', 'NN'), ('ele', 'NN'), ('viajou', 'NN'), ('demais', 'NN'), ('pode', 'NN'), ('até', 'VBP'), ('ter', 'NN'), ('bullying', 'VBG'), ('e', 'JJ'), ('tal', 'JJ'), ('pq', 'NN'), ('é', 'NNP'), ('normal', 'JJ'), ('em', 'NN'), ('qualquer', 'NN'), ('instituição', 'NN'), ('mas', 'FW'), ('poço', 'NN'), ('de', 'IN'), ('bullying', 'VBG'), ('?', '.'), ('meu', 'NN'), ('filho', 'NN'), ('?', '.'), ('?', '.'), ('?', '.'), ('?', '.'), ('nunca', 'JJ'), ('nem', 'JJ'), ('pisou', 'NN'), ('lá', 'NN'), ('e', 'NN'), ('quer', 'NN'), ('falar', 'JJ'), ('alguma', 'NN'), ('coisa', 'NN')]
"[31/7 21:18] meu casinho de amo e ódio ♡: tu n tem nem tamanho de gnt ariadne!
[31/7 21:19] ari: ixiiiiii
[31/7 21:20] meu casinho de amo e ódio ♡: 🤷🏻‍♀ rlx a popota aí meio metro
[31/7 21:20] yeska : berro kkkkkk

o bullying que eu sofro diariamente por ter 1,55";1;['[', '31/7', '21:18', ']', 'meu', 'casinho', 'de', 'amo', 'e', 'ódio', '♡', ':', 'tu', 'n', 'tem', 'nem', 'tamanho', 'de', 'gnt', 'ariadne', '!', '[', '31/7', '21:19', ']', 'ari', ':', 'ixiiiiii', '[', '31/7', '21:20', ']', 'meu', 'casinho', 'de', 'amo', 'e', 'ódio', '♡', ':', '🤷🏻\u200d♀', 'rlx', 'a', 'popota', 'aí', 'meio', 'metro', '[', '31/7', '21:20', ']', 'yeska', ':', 'berro', 'kkkkkk', 'o', 'bullying', 'que', 'eu', 'sofro', 'diariamente', 'por', 'ter', '1,55'];[('[', '31/7'), ('31/7', '21:18'), ('21:18', ']'), (']', 'meu'), ('meu', 'casinho'), ('casinho', 'de'), ('de', 'amo'), ('amo', 'e'), ('e', 'ódio'), ('ódio', '♡'), ('♡', ':'), (':', 'tu'), ('tu', 'n'), ('n', 'tem'), ('tem', 'nem'), ('nem', 'tamanho'), ('tamanho', 'de'), ('de', 'gnt'), ('gnt', 'ariadne'), ('ariadne', '!'), ('!', '['), ('[', '31/7'), ('31/7', '21:19'), ('21:19', ']'), (']', 'ari'), ('ari', ':'), (':', 'ixiiiiii'), ('ixiiiiii', '['), ('[', '31/7'), ('31/7', '21:20'), ('21:20', ']'), (']', 'meu'), ('meu', 'casinho'), ('casinho', 'de'), ('de', 'amo'), ('amo', 'e'), ('e', 'ódio'), ('ódio', '♡'), ('♡', ':'), (':', '🤷🏻\u200d♀'), ('🤷🏻\u200d♀', 'rlx'), ('rlx', 'a'), ('a', 'popota'), ('popota', 'aí'), ('aí', 'meio'), ('meio', 'metro'), ('metro', '['), ('[', '31/7'), ('31/7', '21:20'), ('21:20', ']'), (']', 'yeska'), ('yeska', ':'), (':', 'berro'), ('berro', 'kkkkkk'), ('kkkkkk', 'o'), ('o', 'bullying'), ('bullying', 'que'), ('que', 'eu'), ('eu', 'sofro'), ('sofro', 'diariamente'), ('diariamente', 'por'), ('por', 'ter'), ('ter', '1,55')];[('[', 'RB'), ('31/7', 'CD'), ('21:18', 'CD'), (']', 'NN'), ('meu', 'NN'), ('casinho', 'NN'), ('de', 'IN'), ('amo', 'FW'), ('e', 'FW'), ('ódio', 'FW'), ('♡', 'NN'), (':', ':'), ('tu', 'NN'), ('n', 'JJ'), ('tem', 'NN'), ('nem', 'JJ'), ('tamanho', 'NN'), ('de', 'IN'), ('gnt', 'FW'), ('ariadne', 'NN'), ('!', '.'), ('[', '$'), ('31/7', 'CD'), ('21:19', 'CD'), (']', 'JJ'), ('ari', 'NN'), (':', ':'), ('ixiiiiii', 'NN'), ('[', 'VBZ'), ('31/7', 'CD'), ('21:20', 'CD'), (']', 'NN'), ('meu', 'NN'), ('casinho', 'NN'), ('de', 'IN'), ('amo', 'FW'), ('e', 'FW'), ('ódio', 'FW'), ('♡', 'NN'), (':', ':'), ('🤷🏻\u200d♀', 'NN'), ('rlx', 'VBZ'), ('a', 'DT'), ('popota', 'NN'), ('aí', 'NN'), ('meio', 'FW'), ('metro', 'NN'), ('[', 'VBD'), ('31/7', 'CD'), ('21:20', 'CD'), (']', 'JJ'), ('yeska', 'NN'), (':', ':'), ('berro', 'NN'), ('kkkkkk', 'NN'), ('o', 'IN'), ('bullying', 'VBG'), ('que', 'JJ'), ('eu', 'JJ'), ('sofro', 'NN'), ('diariamente', 'NN'), ('por', 'VBP'), ('ter', 'NN'), ('1,55', 'CD')]
vocês realmente são tão vazios que acham graça em fazer bullying com os outros? e as pessoas que viram e não fizeram nada, tem culpa também;1;['vocês', 'realmente', 'são', 'tão', 'vazios', 'que', 'acham', 'graça', 'em', 'fazer', 'bullying', 'com', 'os', 'outros', '?', 'e', 'as', 'pessoas', 'que', 'viram', 'e', 'não', 'fizeram', 'nada', ',', 'tem', 'culpa', 'também'];[('vocês', 'realmente'), ('realmente', 'são'), ('são', 'tão'), ('tão', 'vazios'), ('vazios', 'que'), ('que', 'acham'), ('acham', 'graça'), ('graça', 'em'), ('em', 'fazer'), ('fazer', 'bullying'), ('bullying', 'com'), ('com', 'os'), ('os', 'outros'), ('outros', '?'), ('?', 'e'), ('e', 'as'), ('as', 'pessoas'), ('pessoas', 'que'), ('que', 'viram'), ('viram', 'e'), ('e', 'não'), ('não', 'fizeram'), ('fizeram', 'nada'), ('nada', ','), (',', 'tem'), ('tem', 'culpa'), ('culpa', 'também')];[('vocês', 'NN'), ('realmente', 'NN'), ('são', 'NN'), ('tão', 'NN'), ('vazios', 'NNS'), ('que', 'VBP'), ('acham', 'JJ'), ('graça', 'NN'), ('em', 'NN'), ('fazer', 'NN'), ('bullying', 'VBG'), ('com', 'NN'), ('os', 'NN'), ('outros', 'NN'), ('?', '.'), ('e', 'CC'), ('as', 'IN'), ('pessoas', 'JJ'), ('que', 'NN'), ('viram', 'NN'), ('e', 'NN'), ('não', 'JJ'), ('fizeram', 'NN'), ('nada', 'NN'), (',', ','), ('tem', 'NN'), ('culpa', 'NN'), ('também', 'NN')]
vocês sofrem bullying do ex? eu sim kkkkkkkkk;1;['vocês', 'sofrem', 'bullying', 'do', 'ex', '?', 'eu', 'sim', 'kkkkkkkkk'];[('vocês', 'sofrem'), ('sofrem', 'bullying'), ('bullying', 'do'), ('do', 'ex'), ('ex', '?'), ('?', 'eu'), ('eu', 'sim'), ('sim', 'kkkkkkkkk')];[('vocês', 'NN'), ('sofrem', 'NN'), ('bullying', 'VBG'), ('do', 'VB'), ('ex', 'VB'), ('?', '.'), ('eu', 'JJ'), ('sim', 'NN'), ('kkkkkkkkk', 'NN')]
vocês também comentem bullying com seus amigos até eles chegarem a esse ponto? kkkkkkkkkk;1;['vocês', 'também', 'comentem', 'bullying', 'com', 'seus', 'amigos', 'até', 'eles', 'chegarem', 'a', 'esse', 'ponto', '?', 'kkkkkkkkkk'];[('vocês', 'também'), ('também', 'comentem'), ('comentem', 'bullying'), ('bullying', 'com'), ('com', 'seus'), ('seus', 'amigos'), ('amigos', 'até'), ('até', 'eles'), ('eles', 'chegarem'), ('chegarem', 'a'), ('a', 'esse'), ('esse', 'ponto'), ('ponto', '?'), ('?', 'kkkkkkkkkk')];[('vocês', 'NN'), ('também', 'NN'), ('comentem', 'NN'), ('bullying', 'VBG'), ('com', 'NN'), ('seus', 'NN'), ('amigos', 'IN'), ('até', 'JJ'), ('eles', 'NNS'), ('chegarem', 'VBP'), ('a', 'DT'), ('esse', 'NN'), ('ponto', 'NN'), ('?', '.'), ('kkkkkkkkkk', 'NN')]
vou chegando na casa da minha avó aí minha mãe vai falando p ela assim: “olha aí mãe a roliçinha vindo aí” po o bullying começa dentro de casa tá difícil viu;1;['vou', 'chegando', 'na', 'casa', 'da', 'minha', 'avó', 'aí', 'minha', 'mãe', 'vai', 'falando', 'p', 'ela', 'assim', ':', '“', 'olha', 'aí', 'mãe', 'a', 'roliçinha', 'vindo', 'aí', '”', 'po', 'o', 'bullying', 'começa', 'dentro', 'de', 'casa', 'tá', 'difícil', 'viu'];[('vou', 'chegando'), ('chegando', 'na'), ('na', 'casa'), ('casa', 'da'), ('da', 'minha'), ('minha', 'avó'), ('avó', 'aí'), ('aí', 'minha'), ('minha', 'mãe'), ('mãe', 'vai'), ('vai', 'falando'), ('falando', 'p'), ('p', 'ela'), ('ela', 'assim'), ('assim', ':'), (':', '“'), ('“', 'olha'), ('olha', 'aí'), ('aí', 'mãe'), ('mãe', 'a'), ('a', 'roliçinha'), ('roliçinha', 'vindo'), ('vindo', 'aí'), ('aí', '”'), ('”', 'po'), ('po', 'o'), ('o', 'bullying'), ('bullying', 'começa'), ('começa', 'dentro'), ('dentro', 'de'), ('de', 'casa'), ('casa', 'tá'), ('tá', 'difícil'), ('difícil', 'viu')];[('vou', 'NN'), ('chegando', 'NN'), ('na', 'TO'), ('casa', 'VB'), ('da', 'NN'), ('minha', 'NN'), ('avó', 'NN'), ('aí', 'NN'), ('minha', 'NN'), ('mãe', 'NN'), ('vai', 'FW'), ('falando', 'NN'), ('p', 'NN'), ('ela', 'JJ'), ('assim', 'NN'), (':', ':'), ('“', 'JJ'), ('olha', 'NN'), ('aí', 'NN'), ('mãe', 'VBD'), ('a', 'DT'), ('roliçinha', 'NN'), ('vindo', 'NN'), ('aí', 'NN'), ('”', 'NNP'), ('po', 'NN'), ('o', 'NN'), ('bullying', 'VBG'), ('começa', 'JJ'), ('dentro', 'NN'), ('de', 'IN'), ('casa', 'FW'), ('tá', 'JJ'), ('difícil', 'NN'), ('viu', 'NN')]
__username__ vc faz bullying cmg vei kkkkkkkk afff;1;['__username__', 'vc', 'faz', 'bullying', 'cmg', 'vei', 'kkkkkkkk', 'afff'];[('__username__', 'vc'), ('vc', 'faz'), ('faz', 'bullying'), ('bullying', 'cmg'), ('cmg', 'vei'), ('vei', 'kkkkkkkk'), ('kkkkkkkk', 'afff')];[('__username__', 'JJ'), ('vc', 'NN'), ('faz', 'NN'), ('bullying', 'VBG'), ('cmg', 'JJ'), ('vei', 'NN'), ('kkkkkkkk', 'NN'), ('afff', 'NN')]
a sabrynna faz muito bullying cmg 🌴;1;['a', 'sabrynna', 'faz', 'muito', 'bullying', 'cmg', '🌴'];[('a', 'sabrynna'), ('sabrynna', 'faz'), ('faz', 'muito'), ('muito', 'bullying'), ('bullying', 'cmg'), ('cmg', '🌴')];[('a', 'DT'), ('sabrynna', 'NN'), ('faz', 'NN'), ('muito', 'NN'), ('bullying', 'VBG'), ('cmg', 'NN'), ('🌴', 'NN')]
vou fazer uma lista com o nome das menina que fizeram bullying comigo e me fizeram ter depressão na época do cpc.... tem um monte aqui no meu te;1;['vou', 'fazer', 'uma', 'lista', 'com', 'o', 'nome', 'das', 'menina', 'que', 'fizeram', 'bullying', 'comigo', 'e', 'me', 'fizeram', 'ter', 'depressão', 'na', 'época', 'do', 'cpc', '...', '.', 'tem', 'um', 'monte', 'aqui', 'no', 'meu', 'te'];[('vou', 'fazer'), ('fazer', 'uma'), ('uma', 'lista'), ('lista', 'com'), ('com', 'o'), ('o', 'nome'), ('nome', 'das'), ('das', 'menina'), ('menina', 'que'), ('que', 'fizeram'), ('fizeram', 'bullying'), ('bullying', 'comigo'), ('comigo', 'e'), ('e', 'me'), ('me', 'fizeram'), ('fizeram', 'ter'), ('ter', 'depressão'), ('depressão', 'na'), ('na', 'época'), ('época', 'do'), ('do', 'cpc'), ('cpc', '...'), ('...', '.'), ('.', 'tem'), ('tem', 'um'), ('um', 'monte'), ('monte', 'aqui'), ('aqui', 'no'), ('no', 'meu'), ('meu', 'te')];[('vou', 'JJ'), ('fazer', 'NN'), ('uma', 'JJ'), ('lista', 'NN'), ('com', 'NN'), ('o', 'VBZ'), ('nome', 'JJ'), ('das', 'NNS'), ('menina', 'VBP'), ('que', 'JJ'), ('fizeram', 'NN'), ('bullying', 'NN'), ('comigo', 'NN'), ('e', 'IN'), ('me', 'PRP'), ('fizeram', 'VBP'), ('ter', 'JJ'), ('depressão', 'NN'), ('na', 'TO'), ('época', 'VB'), ('do', 'VB'), ('cpc', 'NNS'), ('...', ':'), ('.', '.'), ('tem', 'NN'), ('um', 'JJ'), ('monte', 'NN'), ('aqui', 'VBZ'), ('no', 'DT'), ('meu', 'NN'), ('te', 'NN')]
"xuxa, queria mandar um beijo pras minhas “amigas” do ensino médio que riam das piadas de bullying que faziam comigo, pra você e pra sasha 
☺️";1;['xuxa', ',', 'queria', 'mandar', 'um', 'beijo', 'pras', 'minhas', '“', 'amigas', '”', 'do', 'ensino', 'médio', 'que', 'riam', 'das', 'piadas', 'de', 'bullying', 'que', 'faziam', 'comigo', ',', 'pra', 'você', 'e', 'pra', 'sasha', '☺️'];[('xuxa', ','), (',', 'queria'), ('queria', 'mandar'), ('mandar', 'um'), ('um', 'beijo'), ('beijo', 'pras'), ('pras', 'minhas'), ('minhas', '“'), ('“', 'amigas'), ('amigas', '”'), ('”', 'do'), ('do', 'ensino'), ('ensino', 'médio'), ('médio', 'que'), ('que', 'riam'), ('riam', 'das'), ('das', 'piadas'), ('piadas', 'de'), ('de', 'bullying'), ('bullying', 'que'), ('que', 'faziam'), ('faziam', 'comigo'), ('comigo', ','), (',', 'pra'), ('pra', 'você'), ('você', 'e'), ('e', 'pra'), ('pra', 'sasha'), ('sasha', '☺️')];[('xuxa', 'NN'), (',', ','), ('queria', 'FW'), ('mandar', 'FW'), ('um', 'JJ'), ('beijo', 'NN'), ('pras', 'NNS'), ('minhas', 'VBP'), ('“', 'VBN'), ('amigas', 'NN'), ('”', 'NN'), ('do', 'VBP'), ('ensino', 'NN'), ('médio', 'NN'), ('que', 'NN'), ('riam', 'NN'), ('das', 'JJ'), ('piadas', 'NN'), ('de', 'IN'), ('bullying', 'VBG'), ('que', 'JJ'), ('faziam', 'NN'), ('comigo', 'NN'), (',', ','), ('pra', 'NN'), ('você', 'NN'), ('e', 'NN'), ('pra', 'NN'), ('sasha', 'NN'), ('☺️', 'NN')]
yoora tem cara de fazer bullying mesmo. e ela tá é certa. chanyeol __username__;1;['yoora', 'tem', 'cara', 'de', 'fazer', 'bullying', 'mesmo', '.', 'e', 'ela', 'tá', 'é', 'certa', '.', 'chanyeol', '__username__'];[('yoora', 'tem'), ('tem', 'cara'), ('cara', 'de'), ('de', 'fazer'), ('fazer', 'bullying'), ('bullying', 'mesmo'), ('mesmo', '.'), ('.', 'e'), ('e', 'ela'), ('ela', 'tá'), ('tá', 'é'), ('é', 'certa'), ('certa', '.'), ('.', 'chanyeol'), ('chanyeol', '__username__')];[('yoora', 'NNS'), ('tem', 'VBP'), ('cara', 'NN'), ('de', 'FW'), ('fazer', 'FW'), ('bullying', 'VBG'), ('mesmo', 'NN'), ('.', '.'), ('e', 'CC'), ('ela', 'JJ'), ('tá', 'NN'), ('é', 'NNP'), ('certa', 'NN'), ('.', '.'), ('chanyeol', 'NN'), ('__username__', 'NN')]
__username__ mas é bullying do bem 🖤;1;['__username__', 'mas', 'é', 'bullying', 'do', 'bem', '🖤'];[('__username__', 'mas'), ('mas', 'é'), ('é', 'bullying'), ('bullying', 'do'), ('do', 'bem'), ('bem', '🖤')];[('__username__', 'JJ'), ('mas', 'NN'), ('é', 'NN'), ('bullying', 'VBG'), ('do', 'VBP'), ('bem', 'NNS'), ('🖤', 'VB')]
__username__ __username__ __username__ kkkkkkkkkkkkkkkkkkk sofri bullying ontem com isso.;1;['__username__', '__username__', '__username__', 'kkkkkkkkkkkkkkkkkkk', 'sofri', 'bullying', 'ontem', 'com', 'isso', '.'];[('__username__', '__username__'), ('__username__', '__username__'), ('__username__', 'kkkkkkkkkkkkkkkkkkk'), ('kkkkkkkkkkkkkkkkkkk', 'sofri'), ('sofri', 'bullying'), ('bullying', 'ontem'), ('ontem', 'com'), ('com', 'isso'), ('isso', '.')];[('__username__', 'JJ'), ('__username__', 'NNP'), ('__username__', 'NNP'), ('kkkkkkkkkkkkkkkkkkk', 'NNP'), ('sofri', 'VBD'), ('bullying', 'VBG'), ('ontem', 'NN'), ('com', 'NN'), ('isso', 'NN'), ('.', '.')]
atenção estou sofrendo bullying watchanne;1;['atenção', 'estou', 'sofrendo', 'bullying', 'watchanne'];[('atenção', 'estou'), ('estou', 'sofrendo'), ('sofrendo', 'bullying'), ('bullying', 'watchanne')];[('atenção', 'NN'), ('estou', 'VBZ'), ('sofrendo', 'JJ'), ('bullying', 'NN'), ('watchanne', 'NN')]
__username__ vc só faz bullying comigo vei😔✋;1;['__username__', 'vc', 'só', 'faz', 'bullying', 'comigo', 'vei😔✋'];[('__username__', 'vc'), ('vc', 'só'), ('só', 'faz'), ('faz', 'bullying'), ('bullying', 'comigo'), ('comigo', 'vei😔✋')];[('__username__', 'JJ'), ('vc', 'NN'), ('só', 'NN'), ('faz', 'NN'), ('bullying', 'VBG'), ('comigo', 'NN'), ('vei😔✋', 'NN')]
jovem é alvo de bullying virtual por causa de foto;1;['jovem', 'é', 'alvo', 'de', 'bullying', 'virtual', 'por', 'causa', 'de', 'foto'];[('jovem', 'é'), ('é', 'alvo'), ('alvo', 'de'), ('de', 'bullying'), ('bullying', 'virtual'), ('virtual', 'por'), ('por', 'causa'), ('causa', 'de'), ('de', 'foto')];[('jovem', 'NN'), ('é', 'NNP'), ('alvo', 'NN'), ('de', 'IN'), ('bullying', 'VBG'), ('virtual', 'JJ'), ('por', 'NN'), ('causa', 'NN'), ('de', 'IN'), ('foto', 'NN')]
__username__ __username__ pelo contrário, eu conheço pessoas que saíram de outras escolas pq sofreram bullying e se sentiram bem acolhidas aqui;1;['__username__', '__username__', 'pelo', 'contrário', ',', 'eu', 'conheço', 'pessoas', 'que', 'saíram', 'de', 'outras', 'escolas', 'pq', 'sofreram', 'bullying', 'e', 'se', 'sentiram', 'bem', 'acolhidas', 'aqui'];[('__username__', '__username__'), ('__username__', 'pelo'), ('pelo', 'contrário'), ('contrário', ','), (',', 'eu'), ('eu', 'conheço'), ('conheço', 'pessoas'), ('pessoas', 'que'), ('que', 'saíram'), ('saíram', 'de'), ('de', 'outras'), ('outras', 'escolas'), ('escolas', 'pq'), ('pq', 'sofreram'), ('sofreram', 'bullying'), ('bullying', 'e'), ('e', 'se'), ('se', 'sentiram'), ('sentiram', 'bem'), ('bem', 'acolhidas'), ('acolhidas', 'aqui')];[('__username__', 'JJ'), ('__username__', 'NNP'), ('pelo', 'NN'), ('contrário', 'NN'), (',', ','), ('eu', 'JJ'), ('conheço', 'NN'), ('pessoas', 'NN'), ('que', 'JJ'), ('saíram', 'NN'), ('de', 'IN'), ('outras', 'FW'), ('escolas', 'FW'), ('pq', 'FW'), ('sofreram', 'FW'), ('bullying', 'VBG'), ('e', 'NN'), ('se', 'FW'), ('sentiram', 'NN'), ('bem', 'NN'), ('acolhidas', 'NNS'), ('aqui', 'VBP')]
__username__ eu dei gostosas risadas com a thread, cada explicação que ela dava pra convencer geral que ela não era privilegiada mostrava ainda mais os privilégios... galera fez bullying, mas é o tipo de bullying que forma caráter, espero que ela fique mais esperta agora...;1;['__username__', 'eu', 'dei', 'gostosas', 'risadas', 'com', 'a', 'thread', ',', 'cada', 'explicação', 'que', 'ela', 'dava', 'pra', 'convencer', 'geral', 'que', 'ela', 'não', 'era', 'privilegiada', 'mostrava', 'ainda', 'mais', 'os', 'privilégios', '...', 'galera', 'fez', 'bullying', ',', 'mas', 'é', 'o', 'tipo', 'de', 'bullying', 'que', 'forma', 'caráter', ',', 'espero', 'que', 'ela', 'fique', 'mais', 'esperta', 'agora', '...'];[('__username__', 'eu'), ('eu', 'dei'), ('dei', 'gostosas'), ('gostosas', 'risadas'), ('risadas', 'com'), ('com', 'a'), ('a', 'thread'), ('thread', ','), (',', 'cada'), ('cada', 'explicação'), ('explicação', 'que'), ('que', 'ela'), ('ela', 'dava'), ('dava', 'pra'), ('pra', 'convencer'), ('convencer', 'geral'), ('geral', 'que'), ('que', 'ela'), ('ela', 'não'), ('não', 'era'), ('era', 'privilegiada'), ('privilegiada', 'mostrava'), ('mostrava', 'ainda'), ('ainda', 'mais'), ('mais', 'os'), ('os', 'privilégios'), ('privilégios', '...'), ('...', 'galera'), ('galera', 'fez'), ('fez', 'bullying'), ('bullying', ','), (',', 'mas'), ('mas', 'é'), ('é', 'o'), ('o', 'tipo'), ('tipo', 'de'), ('de', 'bullying'), ('bullying', 'que'), ('que', 'forma'), ('forma', 'caráter'), ('caráter', ','), (',', 'espero'), ('espero', 'que'), ('que', 'ela'), ('ela', 'fique'), ('fique', 'mais'), ('mais', 'esperta'), ('esperta', 'agora'), ('agora', '...')];[('__username__', 'JJ'), ('eu', 'NN'), ('dei', 'NN'), ('gostosas', 'NN'), ('risadas', 'VBP'), ('com', 'VBZ'), ('a', 'DT'), ('thread', 'NN'), (',', ','), ('cada', 'NN'), ('explicação', 'NN'), ('que', 'NN'), ('ela', 'VBP'), ('dava', 'NN'), ('pra', 'NN'), ('convencer', 'NN'), ('geral', 'JJ'), ('que', 'NN'), ('ela', 'NN'), ('não', 'NN'), ('era', 'NN'), ('privilegiada', 'NN'), ('mostrava', 'NN'), ('ainda', 'NN'), ('mais', 'NN'), ('os', 'JJ'), ('privilégios', 'NNS'), ('...', ':'), ('galera', 'NN'), ('fez', 'NN'), ('bullying', 'NN'), (',', ','), ('mas', 'FW'), ('é', 'FW'), ('o', 'FW'), ('tipo', 'FW'), ('de', 'FW'), ('bullying', 'VBG'), ('que', 'NN'), ('forma', 'NN'), ('caráter', 'NN'), (',', ','), ('espero', 'NN'), ('que', 'NN'), ('ela', 'NN'), ('fique', 'NN'), ('mais', 'NN'), ('esperta', 'NN'), ('agora', 'NNS'), ('...', ':')]
"*dou like em algo aleatório da tl*

kkkkkkk mt bom deixa eu ver quem postou

quem postou: menina que fazia bullying adoidado comigo no fundamental  e apareceu na minha tl por like de outras

*retirando o like puta da cara*";1;['*dou', 'like', 'em', 'algo', 'aleatório', 'da', 'tl*', 'kkkkkkk', 'mt', 'bom', 'deixa', 'eu', 'ver', 'quem', 'postou', 'quem', 'postou', ':', 'menina', 'que', 'fazia', 'bullying', 'adoidado', 'comigo', 'no', 'fundamental', 'e', 'apareceu', 'na', 'minha', 'tl', 'por', 'like', 'de', 'outras', '*retirando', 'o', 'like', 'puta', 'da', 'cara*'];[('*dou', 'like'), ('like', 'em'), ('em', 'algo'), ('algo', 'aleatório'), ('aleatório', 'da'), ('da', 'tl*'), ('tl*', 'kkkkkkk'), ('kkkkkkk', 'mt'), ('mt', 'bom'), ('bom', 'deixa'), ('deixa', 'eu'), ('eu', 'ver'), ('ver', 'quem'), ('quem', 'postou'), ('postou', 'quem'), ('quem', 'postou'), ('postou', ':'), (':', 'menina'), ('menina', 'que'), ('que', 'fazia'), ('fazia', 'bullying'), ('bullying', 'adoidado'), ('adoidado', 'comigo'), ('comigo', 'no'), ('no', 'fundamental'), ('fundamental', 'e'), ('e', 'apareceu'), ('apareceu', 'na'), ('na', 'minha'), ('minha', 'tl'), ('tl', 'por'), ('por', 'like'), ('like', 'de'), ('de', 'outras'), ('outras', '*retirando'), ('*retirando', 'o'), ('o', 'like'), ('like', 'puta'), ('puta', 'da'), ('da', 'cara*')];[('*dou', 'NNS'), ('like', 'IN'), ('em', 'NN'), ('algo', 'NN'), ('aleatório', 'NN'), ('da', 'NN'), ('tl*', 'NN'), ('kkkkkkk', 'NN'), ('mt', 'NN'), ('bom', 'NN'), ('deixa', 'NN'), ('eu', 'NN'), ('ver', 'NN'), ('quem', 'NN'), ('postou', 'NN'), ('quem', 'NN'), ('postou', 'NN'), (':', ':'), ('menina', 'NN'), ('que', 'NN'), ('fazia', 'NN'), ('bullying', 'VBG'), ('adoidado', 'JJ'), ('comigo', 'NN'), ('no', 'DT'), ('fundamental', 'JJ'), ('e', 'NN'), ('apareceu', 'NN'), ('na', 'TO'), ('minha', 'VB'), ('tl', 'JJ'), ('por', 'NNS'), ('like', 'IN'), ('de', 'FW'), ('outras', 'FW'), ('*retirando', 'FW'), ('o', 'FW'), ('like', 'IN'), ('puta', 'NN'), ('da', 'NN'), ('cara*', 'NN')]
"cite três motivos de vc amar tanto o gabriel — 1. me deixa no vácuo
2. caga na minha cabeça
3. faz bullying cmg";1;['cite', 'três', 'motivos', 'de', 'vc', 'amar', 'tanto', 'o', 'gabriel', '—', '1.', 'me', 'deixa', 'no', 'vácuo', '2.', 'caga', 'na', 'minha', 'cabeça', '3.', 'faz', 'bullying', 'cmg'];[('cite', 'três'), ('três', 'motivos'), ('motivos', 'de'), ('de', 'vc'), ('vc', 'amar'), ('amar', 'tanto'), ('tanto', 'o'), ('o', 'gabriel'), ('gabriel', '—'), ('—', '1.'), ('1.', 'me'), ('me', 'deixa'), ('deixa', 'no'), ('no', 'vácuo'), ('vácuo', '2.'), ('2.', 'caga'), ('caga', 'na'), ('na', 'minha'), ('minha', 'cabeça'), ('cabeça', '3.'), ('3.', 'faz'), ('faz', 'bullying'), ('bullying', 'cmg')];[('cite', 'JJ'), ('três', 'NN'), ('motivos', 'NN'), ('de', 'IN'), ('vc', 'FW'), ('amar', 'NN'), ('tanto', 'IN'), ('o', 'JJ'), ('gabriel', 'NN'), ('—', 'VBD'), ('1.', 'CD'), ('me', 'PRP'), ('deixa', 'VBZ'), ('no', 'DT'), ('vácuo', 'NN'), ('2.', 'CD'), ('caga', 'NN'), ('na', 'TO'), ('minha', 'VB'), ('cabeça', 'JJ'), ('3.', 'CD'), ('faz', 'NN'), ('bullying', 'NN'), ('cmg', 'NN')]
__username__ olha o bullying laura 😡;1;['__username__', 'olha', 'o', 'bullying', 'laura', '😡'];[('__username__', 'olha'), ('olha', 'o'), ('o', 'bullying'), ('bullying', 'laura'), ('laura', '😡')];[('__username__', 'JJ'), ('olha', 'NN'), ('o', 'IN'), ('bullying', 'VBG'), ('laura', 'NN'), ('😡', 'NN')]
